experiment_id,user_id,variant,conversion_flag
18655,23760,Treatment,0
18656,4377,Control,0
18657,24009,Treatment,0
18658,16166,Control,0
18659,324,Treatment,0
18660,21095,Treatment,0
18661,23110,Control,0
18662,7593,Control,0
18663,17530,Control,1
18664,9578,Control,0
18665,15877,Control,0
18666,12060,Treatment,0
18667,18031,Control,0
18668,24266,Control,0
18669,2332,Treatment,0
18670,20919,Control,0
18671,24512,Treatment,0
18672,16137,Control,0
18673,4460,Control,0
18674,160,Treatment,0
18675,9930,Control,0
18676,11429,Treatment,0
18677,13443,Control,0
18678,1767,Control,0
18679,16387,Treatment,0
18680,15365,Control,1
18681,22610,Treatment,0
18682,22606,Control,0
18683,13241,Treatment,0
18684,8271,Control,0
18685,21831,Treatment,0
18686,9649,Treatment,1
18687,17489,Treatment,0
18688,4726,Treatment,1
18689,11967,Treatment,0
18690,13389,Treatment,1
18691,7617,Control,0
18692,10590,Treatment,0
18693,16889,Control,0
18694,13777,Treatment,1
18695,21807,Control,0
18696,23887,Treatment,1
18697,20579,Treatment,0
18698,1582,Control,0
18699,19035,Control,0
18700,11493,Control,0
18701,305,Control,0
18702,17153,Treatment,1
18703,1822,Control,0
18704,17054,Control,0
18705,353,Treatment,0
18706,18793,Treatment,0
18707,15914,Control,0
18708,22351,Control,0
18709,20629,Control,0
18710,24339,Treatment,0
18711,6334,Control,0
18712,19394,Control,0
18713,1918,Treatment,0
18714,21117,Control,0
18715,15257,Treatment,0
18716,374,Treatment,0
18717,2724,Treatment,0
18718,23761,Control,0
18719,22109,Control,1
18720,7932,Treatment,0
18721,5899,Treatment,1
18722,1218,Treatment,0
18723,7254,Control,0
18724,4921,Control,0
18725,9454,Treatment,0
18726,14770,Treatment,0
18727,22539,Control,0
18728,17886,Control,1
18729,9680,Treatment,0
18730,9764,Treatment,0
18731,1087,Treatment,0
18732,24841,Control,0
18733,969,Control,1
18734,6559,Treatment,0
18735,20704,Control,0
18736,9139,Control,0
18737,2712,Control,0
18738,21361,Treatment,0
18739,14623,Treatment,0
18740,12890,Control,0
18741,20443,Treatment,0
18742,18625,Treatment,0
18743,23526,Treatment,0
18744,22923,Control,0
18745,9615,Treatment,0
18746,12328,Control,0
18747,23935,Treatment,0
18748,22958,Control,0
18749,24679,Treatment,0
18750,18953,Control,0
18751,4526,Treatment,0
18752,7727,Control,0
18753,4130,Treatment,0
18754,9712,Treatment,0
18755,15501,Treatment,0
18756,13145,Control,0
18757,4330,Control,0
18758,16631,Control,0
18759,8530,Treatment,0
18760,2325,Control,0
18761,20705,Control,0
18762,24077,Control,0
18763,17205,Treatment,1
18764,9513,Treatment,0
18765,24158,Treatment,0
18766,18697,Treatment,0
18767,14302,Treatment,0
18768,10405,Treatment,0
18769,1042,Treatment,0
18770,10090,Control,1
18771,6151,Treatment,0
18772,19183,Control,1
18773,23455,Treatment,0
18774,20292,Treatment,0
18775,7958,Control,0
18776,10381,Control,0
18777,5876,Treatment,0
18778,554,Treatment,1
18779,21670,Control,0
18780,12423,Treatment,0
18781,17943,Treatment,0
18782,9691,Control,0
18783,14798,Treatment,0
18784,2043,Treatment,0
18785,12863,Control,0
18786,19208,Control,0
18787,15841,Treatment,0
18788,6082,Control,0
18789,7180,Treatment,0
18790,12346,Treatment,0
18791,7845,Control,0
18792,9396,Control,0
18793,19251,Control,0
18794,15650,Treatment,0
18795,19918,Treatment,0
18796,15622,Control,0
18797,11803,Control,0
18798,5959,Treatment,1
18799,14169,Treatment,0
18800,11159,Control,0
18801,8137,Treatment,0
18802,17883,Control,0
18803,18043,Treatment,0
18804,11143,Treatment,0
18805,14147,Treatment,0
18806,14437,Treatment,0
18807,2345,Control,0
18808,23046,Control,0
18809,3599,Treatment,0
18810,2087,Control,0
18811,5457,Control,0
18812,6643,Treatment,0
18813,21692,Treatment,0
18814,14452,Control,0
18815,5253,Treatment,0
18816,13497,Control,0
18817,12305,Treatment,0
18818,24486,Control,0
18819,16973,Control,0
18820,10235,Control,0
18821,16337,Treatment,0
18822,6833,Treatment,0
18823,23157,Control,0
18824,6835,Treatment,0
18825,15670,Treatment,0
18826,6477,Control,0
18827,5228,Treatment,0
18828,12525,Treatment,0
18829,6320,Control,1
18830,1809,Treatment,0
18831,11575,Treatment,0
18832,6090,Treatment,0
18833,16817,Control,0
18834,9399,Treatment,0
18835,24214,Control,0
18836,23723,Treatment,0
18837,20684,Control,0
18838,11988,Control,1
18839,15010,Control,0
18840,12885,Treatment,0
18841,16268,Treatment,0
18842,3649,Treatment,0
18843,19120,Control,0
18844,19733,Control,0
18845,12764,Treatment,0
18846,633,Control,0
18847,4778,Treatment,0
18848,8720,Treatment,0
18849,2887,Treatment,1
18850,14141,Treatment,0
18851,318,Control,0
18852,12939,Treatment,0
18853,17291,Control,0
18854,15689,Control,0
18855,13437,Control,0
18856,23959,Treatment,0
18857,7116,Control,0
18858,19736,Control,0
18859,23227,Treatment,1
18860,24635,Treatment,0
18861,9838,Treatment,0
18862,16325,Treatment,0
18863,21767,Control,0
18864,19521,Treatment,0
18865,11004,Treatment,0
18866,11194,Treatment,0
18867,21022,Control,0
18868,17204,Treatment,0
18869,3780,Control,0
18870,10883,Treatment,0
18871,6883,Treatment,0
18872,19293,Control,0
18873,3199,Control,0
18874,18580,Control,0
18875,11666,Treatment,0
18876,6369,Control,0
18877,13841,Control,1
18878,12684,Control,0
18879,5336,Treatment,0
18880,16211,Treatment,0
18881,4509,Treatment,0
18882,24985,Control,0
18883,23343,Control,0
18884,1270,Treatment,0
18885,11965,Control,0
18886,17447,Treatment,0
18887,3341,Treatment,0
18888,17315,Control,0
18889,7621,Treatment,0
18890,6938,Control,1
18891,8021,Control,0
18892,31,Treatment,0
18893,1542,Control,0
18894,11262,Treatment,0
18895,9580,Treatment,0
18896,12966,Treatment,0
18897,18584,Treatment,1
18898,17998,Control,0
18899,3368,Treatment,1
18900,20514,Treatment,0
18901,4190,Control,0
18902,5155,Control,0
18903,1325,Control,1
18904,24564,Control,0
18905,16015,Treatment,0
18906,6808,Control,1
18907,4231,Control,0
18908,22202,Control,0
18909,2839,Treatment,0
18910,9827,Treatment,0
18911,8123,Treatment,1
18912,7528,Control,0
18913,15867,Control,0
18914,1212,Control,0
18915,17053,Treatment,0
18916,23860,Treatment,0
18917,8859,Treatment,0
18918,10807,Treatment,0
18919,24322,Treatment,0
18920,10535,Control,0
18921,19596,Treatment,0
18922,18333,Treatment,0
18923,17147,Control,0
18924,13056,Control,0
18925,9991,Control,1
18926,2253,Treatment,0
18927,3505,Control,0
18928,24211,Control,0
18929,21123,Treatment,0
18930,9287,Control,0
18931,4202,Control,0
18932,16028,Treatment,0
18933,4983,Treatment,0
18934,2984,Treatment,0
18935,11593,Control,0
18936,1902,Treatment,0
18937,17108,Control,0
18938,21460,Control,0
18939,12387,Control,0
18940,16286,Control,0
18941,3220,Treatment,0
18942,24204,Treatment,0
18943,1148,Treatment,0
18944,11958,Treatment,0
18945,22863,Control,0
18946,1465,Control,0
18947,21350,Treatment,0
18948,14927,Control,0
18949,10955,Treatment,0
18950,21640,Control,0
18951,16206,Treatment,0
18952,13248,Treatment,0
18953,11976,Control,1
18954,17734,Treatment,0
18955,20150,Control,0
18956,19003,Treatment,1
18957,24201,Control,0
18958,17041,Treatment,0
18959,5391,Treatment,0
18960,2398,Treatment,0
18961,21489,Treatment,0
18962,8580,Control,0
18963,13169,Control,0
18964,5667,Treatment,0
18965,15196,Control,0
18966,10957,Control,0
18967,23736,Treatment,0
18968,11702,Treatment,0
18969,12967,Treatment,0
18970,2194,Control,0
18971,9047,Treatment,0
18972,19064,Treatment,0
18973,3390,Control,0
18974,23097,Treatment,0
18975,15429,Treatment,0
18976,16227,Treatment,0
18977,23305,Treatment,0
18978,19985,Control,0
18979,5483,Control,0
18980,4427,Control,0
18981,17268,Control,0
18982,2997,Treatment,0
18983,13924,Control,0
18984,12973,Treatment,1
18985,3040,Control,0
18986,6819,Treatment,0
18987,3547,Treatment,0
18988,21221,Control,0
18989,24437,Control,0
18990,13722,Treatment,0
18991,24190,Treatment,0
18992,14940,Treatment,0
18993,20408,Treatment,0
18994,12538,Treatment,0
18995,23138,Control,0
18996,19919,Control,0
18997,24283,Treatment,0
18998,5570,Control,0
18999,17119,Control,0
19000,20997,Treatment,1
19001,13414,Treatment,0
19002,19706,Treatment,1
19003,11877,Treatment,0
19004,2598,Control,0
19005,14038,Control,0
19006,6067,Control,0
19007,24960,Control,0
19008,24845,Control,0
19009,5714,Treatment,1
19010,6079,Treatment,0
19011,5700,Control,0
19012,5281,Treatment,0
19013,9200,Treatment,0
19014,1681,Treatment,0
19015,8180,Treatment,0
19016,15490,Treatment,0
19017,20902,Control,0
19018,6443,Control,0
19019,21084,Control,0
19020,20937,Treatment,0
19021,17110,Treatment,0
19022,20496,Treatment,0
19023,6310,Control,1
19024,5416,Control,0
19025,8944,Control,0
19026,13736,Control,0
19027,18950,Control,0
19028,8234,Control,0
19029,3333,Control,0
19030,6158,Treatment,0
19031,24235,Control,0
19032,19970,Treatment,0
19033,591,Treatment,0
19034,20904,Control,0
19035,6248,Treatment,0
19036,15015,Treatment,0
19037,4153,Control,0
19038,24695,Treatment,0
19039,13082,Treatment,0
19040,11412,Control,0
19041,24224,Treatment,0
19042,22466,Treatment,0
19043,23629,Treatment,0
19044,23485,Control,0
19045,23660,Treatment,0
19046,11920,Treatment,0
19047,10558,Treatment,0
19048,1577,Control,0
19049,21247,Control,0
19050,9504,Treatment,0
19051,5367,Treatment,1
19052,15274,Treatment,0
19053,6068,Treatment,0
19054,21060,Control,0
19055,4332,Control,0
19056,24485,Treatment,0
19057,8843,Control,0
19058,23595,Control,0
19059,3983,Treatment,0
19060,5144,Control,0
19061,3881,Treatment,0
19062,24125,Control,0
19063,23427,Control,1
19064,13711,Treatment,0
19065,21756,Control,0
19066,14112,Control,0
19067,23717,Treatment,0
19068,21615,Treatment,0
19069,20466,Treatment,0
19070,18603,Control,0
19071,8815,Treatment,0
19072,20110,Control,0
19073,10431,Control,0
19074,88,Treatment,0
19075,20274,Treatment,0
19076,17740,Treatment,0
19077,14995,Treatment,0
19078,21996,Treatment,0
19079,5524,Control,0
19080,13455,Treatment,0
19081,10833,Control,0
19082,19366,Treatment,0
19083,24656,Treatment,0
19084,9119,Treatment,0
19085,2550,Treatment,0
19086,17722,Treatment,0
19087,17443,Control,0
19088,7197,Control,0
19089,23984,Treatment,0
19090,12943,Control,0
19091,11355,Control,0
19092,4421,Treatment,1
19093,6446,Treatment,0
19094,5840,Control,1
19095,10837,Control,1
19096,9205,Control,0
19097,9693,Treatment,0
19098,14071,Control,0
19099,13198,Control,0
19100,2276,Control,1
19101,8838,Treatment,0
19102,1012,Treatment,0
19103,356,Treatment,1
19104,22772,Treatment,0
19105,24990,Control,0
19106,1045,Control,0
19107,23388,Treatment,0
19108,21173,Control,0
19109,2901,Control,0
19110,5068,Treatment,0
19111,4600,Control,0
19112,13133,Treatment,0
19113,9429,Treatment,0
19114,10620,Control,1
19115,7248,Treatment,0
19116,10735,Control,0
19117,13292,Treatment,1
19118,24534,Control,0
19119,24092,Control,0
19120,9352,Control,0
19121,1283,Control,0
19122,1888,Treatment,0
19123,12835,Treatment,1
19124,10574,Control,0
19125,3095,Treatment,1
19126,16585,Control,0
19127,14880,Treatment,0
19128,9853,Treatment,0
19129,14041,Control,0
19130,24434,Treatment,0
19131,4737,Control,0
19132,4083,Control,0
19133,5244,Control,0
19134,18042,Control,1
19135,4269,Treatment,0
19136,19452,Treatment,0
19137,5910,Treatment,0
19138,7156,Control,0
19139,17798,Treatment,1
19140,14043,Control,0
19141,5686,Treatment,0
19142,7613,Treatment,0
19143,7836,Control,0
19144,100,Control,0
19145,2055,Control,0
19146,6653,Control,0
19147,8255,Control,0
19148,9453,Treatment,0
19149,18567,Control,0
19150,15100,Treatment,0
19151,7364,Control,0
19152,10942,Treatment,0
19153,9800,Control,0
19154,1826,Control,0
19155,14731,Treatment,0
19156,9940,Control,1
19157,13106,Control,0
19158,22575,Treatment,1
19159,23407,Treatment,0
19160,1257,Treatment,0
19161,15702,Treatment,0
19162,21005,Treatment,0
19163,16248,Control,0
19164,2356,Control,0
19165,6255,Control,0
19166,16674,Treatment,0
19167,20654,Control,0
19168,473,Control,0
19169,17247,Treatment,0
19170,11145,Control,0
19171,20243,Control,0
19172,2414,Treatment,0
19173,21230,Treatment,0
19174,4003,Treatment,0
19175,14192,Control,0
19176,6467,Treatment,0
19177,2177,Treatment,0
19178,11670,Treatment,0
19179,7822,Treatment,0
19180,19940,Treatment,0
19181,22074,Treatment,0
19182,7264,Control,0
19183,5175,Treatment,0
19184,10091,Control,0
19185,24457,Treatment,0
19186,9780,Control,0
19187,9187,Control,0
19188,19129,Control,0
19189,20672,Treatment,0
19190,2099,Control,0
19191,848,Treatment,0
19192,1870,Treatment,0
19193,9170,Control,0
19194,9915,Control,0
19195,12843,Treatment,0
19196,6036,Control,1
19197,3073,Treatment,0
19198,17296,Control,0
19199,9014,Control,0
19200,2392,Control,0
19201,19043,Control,0
19202,7141,Treatment,0
19203,2092,Control,0
19204,19414,Treatment,0
19205,20734,Control,0
19206,6201,Treatment,0
19207,2578,Control,0
19208,17763,Control,0
19209,11860,Control,0
19210,15612,Treatment,0
19211,13999,Control,1
19212,21677,Treatment,0
19213,14783,Control,0
19214,22697,Treatment,1
19215,17079,Treatment,0
19216,8887,Control,0
19217,4379,Control,0
19218,13006,Control,0
19219,4502,Control,0
19220,21550,Control,0
19221,14007,Control,1
19222,15129,Treatment,0
19223,12071,Control,0
19224,13404,Control,0
19225,16129,Control,0
19226,1852,Treatment,1
19227,20518,Treatment,0
19228,17931,Treatment,0
19229,7429,Treatment,0
19230,22042,Control,0
19231,11009,Control,0
19232,15764,Control,0
19233,14001,Control,0
19234,11341,Treatment,0
19235,15895,Control,0
19236,24983,Treatment,0
19237,4129,Control,0
19238,709,Control,1
19239,24896,Control,0
19240,17586,Treatment,0
19241,8930,Control,1
19242,23230,Treatment,0
19243,2400,Treatment,0
19244,13671,Control,0
19245,7754,Control,0
19246,14137,Treatment,0
19247,810,Control,0
19248,8624,Control,0
19249,9564,Control,1
19250,8119,Treatment,0
19251,4568,Control,1
19252,13207,Treatment,0
19253,10114,Treatment,0
19254,22436,Treatment,0
19255,6612,Control,0
19256,6960,Treatment,0
19257,3471,Control,0
19258,12192,Control,0
19259,21072,Treatment,0
19260,18412,Treatment,0
19261,14217,Treatment,0
19262,10712,Treatment,0
19263,23471,Control,0
19264,23127,Treatment,0
19265,17850,Treatment,0
19266,24530,Control,0
19267,24654,Control,0
19268,19387,Treatment,0
19269,12303,Treatment,0
19270,12696,Control,0
19271,16419,Treatment,0
19272,16224,Treatment,0
19273,20126,Control,0
19274,12105,Control,0
19275,8583,Treatment,0
19276,22191,Control,0
19277,3671,Control,0
19278,15217,Control,0
19279,22745,Treatment,0
19280,12428,Treatment,1
19281,1665,Treatment,0
19282,23184,Control,0
19283,19513,Control,0
19284,5120,Treatment,1
19285,2073,Treatment,0
19286,5286,Treatment,0
19287,23339,Treatment,0
19288,18553,Treatment,0
19289,19222,Control,0
19290,13667,Control,0
19291,1070,Control,0
19292,24203,Control,0
19293,1241,Control,0
19294,142,Control,0
19295,15400,Control,1
19296,23921,Control,0
19297,3405,Control,0
19298,10912,Control,0
19299,2364,Treatment,0
19300,19730,Control,0
19301,19592,Control,0
19302,14451,Control,0
19303,19237,Treatment,0
19304,16210,Control,0
19305,4270,Treatment,0
19306,2564,Control,0
19307,12276,Control,0
19308,12519,Treatment,0
19309,23646,Treatment,0
19310,13007,Treatment,1
19311,16545,Treatment,0
19312,9505,Treatment,0
19313,15250,Control,0
19314,18755,Control,0
19315,23772,Treatment,0
19316,4728,Control,0
19317,1404,Control,0
19318,5785,Treatment,0
19319,17823,Treatment,0
19320,4998,Treatment,0
19321,23835,Treatment,0
19322,3267,Control,0
19323,13695,Treatment,0
19324,4203,Treatment,0
19325,22879,Control,0
19326,1464,Control,0
19327,7792,Control,0
19328,3057,Control,0
19329,2078,Treatment,0
19330,23020,Treatment,1
19331,15973,Treatment,0
19332,23379,Control,1
19333,3684,Treatment,0
19334,415,Control,0
19335,12968,Treatment,0
19336,7560,Control,0
19337,5052,Treatment,0
19338,1803,Control,0
19339,17799,Control,0
19340,10995,Treatment,0
19341,14138,Treatment,0
19342,6240,Control,0
19343,17596,Treatment,0
19344,15098,Control,0
19345,1007,Treatment,0
19346,10815,Treatment,0
19347,12210,Treatment,0
19348,16100,Control,0
19349,3327,Treatment,0
19350,15466,Treatment,0
19351,11749,Control,0
19352,5037,Treatment,0
19353,11639,Treatment,0
19354,8006,Treatment,0
19355,21631,Treatment,0
19356,8004,Treatment,0
19357,18578,Control,0
19358,3977,Control,0
19359,11728,Treatment,0
19360,18479,Control,0
19361,13152,Treatment,0
19362,3022,Treatment,0
19363,2472,Treatment,0
19364,23148,Control,0
19365,5335,Treatment,0
19366,8374,Control,0
19367,8174,Control,0
19368,3389,Treatment,0
19369,7195,Treatment,0
19370,9868,Control,0
19371,11703,Treatment,0
19372,16505,Control,1
19373,8003,Control,1
19374,14554,Control,0
19375,13643,Control,0
19376,7325,Treatment,0
19377,22983,Treatment,0
19378,2652,Control,0
19379,2160,Control,0
19380,23478,Control,0
19381,7511,Control,0
19382,11085,Treatment,0
19383,3593,Treatment,0
19384,23529,Control,0
19385,1846,Control,0
19386,22018,Control,0
19387,16576,Control,0
19388,6276,Treatment,1
19389,7929,Control,0
19390,1773,Treatment,0
19391,7772,Control,1
19392,2608,Control,0
19393,9433,Treatment,0
19394,360,Treatment,0
19395,7430,Control,0
19396,23585,Treatment,0
19397,1383,Treatment,0
19398,12208,Control,0
19399,18775,Control,0
19400,10959,Treatment,1
19401,8353,Control,0
19402,4611,Treatment,0
19403,18925,Control,0
19404,10871,Treatment,0
19405,1017,Treatment,0
19406,2515,Treatment,0
19407,12728,Treatment,0
19408,18393,Treatment,0
19409,15809,Treatment,0
19410,332,Control,0
19411,16792,Control,0
19412,7873,Treatment,0
19413,24305,Treatment,0
19414,24168,Treatment,0
19415,12984,Treatment,0
19416,2685,Control,1
19417,8362,Control,0
19418,7456,Control,0
19419,9144,Control,0
19420,6088,Control,0
19421,15207,Treatment,0
19422,5690,Treatment,0
19423,23792,Control,0
19424,21130,Treatment,0
19425,9456,Treatment,0
19426,21116,Treatment,0
19427,18659,Control,0
19428,9927,Control,1
19429,36,Treatment,0
19430,21699,Control,0
19431,8789,Treatment,0
19432,17853,Control,1
19433,20024,Treatment,0
19434,23070,Treatment,0
19435,22541,Treatment,0
19436,7094,Treatment,1
19437,4963,Control,0
19438,3510,Treatment,0
19439,13065,Treatment,1
19440,24022,Control,0
19441,13415,Treatment,1
19442,17059,Control,0
19443,3685,Treatment,0
19444,1052,Control,0
19445,12662,Control,0
19446,14821,Control,0
19447,7179,Treatment,0
19448,11254,Control,1
19449,14722,Treatment,0
19450,14049,Control,1
19451,12465,Control,0
19452,19653,Control,0
19453,1774,Control,1
19454,17156,Control,0
19455,5410,Control,0
19456,1074,Control,0
19457,8860,Treatment,0
19458,92,Control,0
19459,24546,Control,0
19460,16169,Treatment,0
19461,5541,Control,0
19462,4045,Control,0
19463,18462,Control,0
19464,15617,Treatment,0
19465,19074,Control,0
19466,7260,Control,0
19467,11287,Treatment,0
19468,20604,Control,0
19469,19613,Treatment,0
19470,20670,Control,0
19471,6423,Treatment,0
19472,22802,Treatment,1
19473,15386,Treatment,0
19474,5321,Control,0
19475,20460,Treatment,0
19476,16462,Treatment,0
19477,9323,Treatment,0
19478,3004,Control,0
19479,8068,Control,0
19480,16074,Treatment,0
19481,21918,Control,0
19482,20952,Treatment,0
19483,11178,Treatment,0
19484,11679,Treatment,1
19485,18372,Treatment,1
19486,24121,Control,0
19487,21578,Treatment,0
19488,22259,Control,0
19489,7455,Treatment,0
19490,18159,Treatment,0
19491,3297,Control,0
19492,3225,Control,0
19493,1607,Treatment,0
19494,7448,Treatment,0
19495,2123,Treatment,0
19496,15043,Treatment,0
19497,20261,Treatment,0
19498,16700,Treatment,0
19499,21910,Treatment,0
19500,4931,Treatment,0
19501,9551,Control,0
19502,19010,Treatment,0
19503,15992,Control,0
19504,14320,Treatment,0
19505,2249,Control,0
19506,570,Control,0
19507,8785,Treatment,0
19508,9315,Control,0
19509,24429,Control,0
19510,13867,Control,0
19511,5366,Treatment,0
19512,22964,Treatment,0
19513,9101,Control,0
19514,16150,Control,0
19515,9103,Control,0
19516,2181,Control,0
19517,7570,Control,0
19518,10458,Control,0
19519,13053,Treatment,0
19520,3869,Control,0
19521,22260,Treatment,0
19522,6389,Treatment,0
19523,19030,Control,0
19524,4661,Treatment,1
19525,9379,Treatment,0
19526,8403,Control,0
19527,20853,Control,1
19528,23297,Treatment,1
19529,16104,Treatment,0
19530,8736,Control,0
19531,7918,Treatment,0
19532,1655,Treatment,0
19533,14057,Treatment,0
19534,24815,Control,0
19535,19278,Control,0
19536,11623,Treatment,0
19537,13383,Control,0
19538,11678,Treatment,0
19539,20587,Control,0
19540,14819,Treatment,0
19541,9019,Control,0
19542,20725,Treatment,0
19543,21679,Control,1
19544,3496,Treatment,0
19545,2986,Control,0
19546,13287,Control,0
19547,23905,Control,0
19548,12769,Control,0
19549,13719,Control,0
19550,20266,Control,0
19551,8432,Control,0
19552,15454,Control,0
19553,24705,Control,0
19554,24825,Treatment,0
19555,771,Treatment,0
19556,23273,Treatment,0
19557,18294,Control,1
19558,7019,Treatment,0
19559,13459,Treatment,0
19560,10888,Treatment,0
19561,9029,Treatment,0
19562,24633,Treatment,0
19563,2958,Treatment,0
19564,22849,Treatment,0
19565,22054,Treatment,0
19566,13266,Control,0
19567,15592,Control,0
19568,20193,Treatment,0
19569,13854,Control,0
19570,13605,Control,0
19571,8405,Control,0
19572,10365,Treatment,0
19573,17842,Treatment,0
19574,24872,Treatment,0
19575,20093,Treatment,0
19576,14163,Treatment,0
19577,14758,Treatment,1
19578,17267,Treatment,0
19579,6624,Treatment,0
19580,24028,Control,0
19581,10877,Control,0
19582,16885,Control,0
19583,14246,Treatment,0
19584,9044,Control,0
19585,15805,Control,0
19586,6102,Treatment,0
19587,15194,Control,0
19588,10554,Treatment,0
19589,8442,Treatment,0
19590,23607,Treatment,0
19591,5289,Treatment,0
19592,18774,Treatment,1
19593,2315,Control,1
19594,3029,Treatment,0
19595,24294,Treatment,0
19596,22267,Control,0
19597,16807,Control,1
19598,19631,Control,0
19599,13039,Treatment,0
19600,7747,Treatment,0
19601,17755,Control,0
19602,18862,Treatment,0
19603,21530,Treatment,0
19604,8780,Treatment,0
19605,23249,Treatment,0
19606,23032,Control,0
19607,2537,Treatment,0
19608,8623,Treatment,0
19609,7813,Treatment,0
19610,24439,Treatment,0
19611,15054,Treatment,0
19612,19298,Control,1
19613,9099,Treatment,0
19614,20746,Treatment,0
19615,18740,Control,0
19616,985,Control,0
19617,4177,Treatment,0
19618,18233,Control,1
19619,3143,Treatment,0
19620,9663,Control,0
19621,18253,Control,1
19622,4290,Control,1
19623,12591,Control,0
19624,21849,Treatment,0
19625,13537,Control,0
19626,21732,Treatment,0
19627,13401,Treatment,0
19628,23158,Treatment,0
19629,4131,Control,1
19630,18449,Treatment,0
19631,12296,Control,0
19632,2140,Treatment,0
19633,2830,Control,0
19634,10354,Control,0
19635,17393,Control,0
19636,12524,Control,0
19637,23055,Control,0
19638,9694,Treatment,0
19639,9854,Control,0
19640,1309,Control,0
19641,10560,Control,0
19642,24472,Treatment,0
19643,7987,Control,0
19644,17640,Treatment,0
19645,24489,Treatment,0
19646,19690,Control,0
19647,21642,Control,0
19648,20364,Control,0
19649,7132,Treatment,0
19650,23064,Control,0
19651,10966,Treatment,0
19652,17746,Control,0
19653,10821,Treatment,0
19654,2452,Treatment,0
19655,14150,Treatment,0
19656,13010,Treatment,0
19657,18323,Control,0
19658,5411,Control,0
19659,897,Control,0
19660,2154,Treatment,0
19661,782,Control,0
19662,1489,Treatment,0
19663,23182,Control,0
19664,13709,Control,0
19665,999,Control,0
19666,17952,Treatment,0
19667,21968,Control,0
19668,17388,Treatment,0
19669,926,Treatment,0
19670,19122,Control,0
19671,22376,Treatment,0
19672,3912,Treatment,0
19673,11389,Treatment,0
19674,12173,Control,0
19675,13959,Control,0
19676,6093,Control,0
19677,18263,Treatment,0
19678,13985,Treatment,1
19679,18713,Control,0
19680,13737,Treatment,0
19681,12101,Treatment,0
19682,2762,Treatment,0
19683,22761,Control,0
19684,3891,Treatment,0
19685,7275,Treatment,0
19686,5727,Control,0
19687,19207,Control,0
19688,8799,Treatment,1
19689,4119,Treatment,1
19690,9459,Control,0
19691,17656,Control,0
19692,14220,Treatment,0
19693,2536,Control,0
19694,23462,Control,0
19695,13363,Treatment,1
19696,8115,Treatment,0
19697,21858,Control,0
19698,18671,Treatment,0
19699,8154,Control,0
19700,9777,Control,1
19701,11831,Control,0
19702,5857,Control,0
19703,11259,Treatment,0
19704,19720,Treatment,0
19705,9878,Treatment,0
19706,6661,Treatment,0
19707,11286,Treatment,0
19708,11724,Control,1
19709,12059,Control,0
19710,5238,Control,0
19711,4791,Control,0
19712,16574,Treatment,0
19713,14957,Treatment,0
19714,6979,Control,0
19715,19135,Control,0
19716,23248,Treatment,0
19717,4342,Treatment,0
19718,2641,Treatment,0
19719,5535,Control,0
19720,12778,Control,0
19721,3292,Control,0
19722,21557,Treatment,0
19723,18206,Treatment,1
19724,15290,Control,0
19725,4307,Treatment,1
19726,8079,Treatment,0
19727,16519,Control,0
19728,13434,Control,0
19729,12478,Treatment,0
19730,15775,Control,0
19731,10280,Treatment,0
19732,23091,Treatment,0
19733,8244,Control,0
19734,14762,Control,0
19735,8277,Control,0
19736,5632,Control,0
19737,8810,Control,0
19738,16546,Treatment,0
19739,5834,Treatment,0
19740,9207,Control,0
19741,22400,Control,0
19742,15456,Control,0
19743,1662,Treatment,0
19744,20607,Control,0
19745,20015,Control,0
19746,14188,Treatment,0
19747,23528,Control,0
19748,10863,Control,0
19749,22609,Control,0
19750,6536,Control,0
19751,10614,Control,0
19752,16891,Control,0
19753,14790,Control,0
19754,12888,Treatment,0
19755,3098,Control,0
19756,20675,Treatment,0
19757,11240,Treatment,0
19758,333,Treatment,0
19759,17490,Control,0
19760,14179,Control,0
19761,23671,Treatment,0
19762,10967,Control,0
19763,12753,Treatment,0
19764,12690,Treatment,0
19765,19022,Treatment,0
19766,5023,Treatment,0
19767,24191,Treatment,0
19768,23981,Treatment,0
19769,1825,Treatment,0
19770,20678,Control,0
19771,17239,Control,0
19772,14202,Treatment,0
19773,15204,Treatment,0
19774,18166,Treatment,0
19775,10439,Control,0
19776,8459,Control,0
19777,17230,Treatment,0
19778,8697,Treatment,0
19779,9357,Control,0
19780,23066,Control,0
19781,3896,Treatment,0
19782,5901,Treatment,0
19783,15272,Control,0
19784,4984,Control,0
19785,19655,Control,0
19786,748,Treatment,0
19787,15075,Treatment,0
19788,24495,Treatment,0
19789,23927,Control,0
19790,10665,Treatment,0
19791,15212,Control,0
19792,10306,Control,0
19793,8924,Control,0
19794,18443,Treatment,0
19795,19175,Control,0
19796,5655,Control,0
19797,743,Control,1
19798,22380,Control,0
19799,448,Control,0
19800,107,Control,0
19801,19702,Control,0
19802,13238,Treatment,0
19803,10503,Control,0
19804,4893,Control,0
19805,4886,Treatment,0
19806,5934,Control,0
19807,11992,Control,0
19808,16311,Control,0
19809,3015,Treatment,0
19810,12565,Control,0
19811,10213,Treatment,0
19812,17195,Control,0
19813,8934,Treatment,0
19814,20152,Control,0
19815,10361,Treatment,1
19816,12677,Treatment,0
19817,18652,Control,0
19818,13591,Control,0
19819,4008,Control,0
19820,15086,Treatment,0
19821,8794,Control,0
